documento_idno,archivo_idno,archivo_nombre,archivo_nombre_abreviado,archivo_ubicacion_lugar_id,fondo,subfondo,serie,subserie,tipo_udc,unidad_documental_compuesta,tipo_documento,sigla_documento,resumen,deteriorado,fecha_inicial,fecha_inicial_raw,fecha_inicial_aproximada,fecha_final,fecha_final_raw,fecha_final_aproximada,folio_inicial,folio_final,evento_valor_sp,evento_forma_de_pago,evento_total,notas
mx-sv-doc-002910,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"Maria de la O., mulata prieta de 24 años, fue comprada en Antequera por 440 pesos.",False,1707-11-17,17/11/1707,False,1707-11-17,17/11/1707,False,498v,,440,pesos de oro comun,,
mx-sv-doc-002909,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,157,Poder especial,,"Poder para vender Ygnacio Ximenes, mulato de color cocho, de 20 años, en Antequera por 250 pesos.",False,1704-04-17,17/04/1704,,1704-04-17,17/04/1704,,179r,,250,pesos,,"También vea AHNO, PN, Diego Benaias, vol. 157, ff. 407."
mx-sv-doc-002908,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,156,Carta de compra/venta,,"Phelipe de Salazar, mulatillo azetado de 13 años, fue comprado en Antequera por 230 pesos.",False,1703-04-24,24/04/1703,,1703-04-24,24/04/1703,,238r,,230,pesos,,"Anteriormente, Sor Antonia de Jesus donó el esclavizado al Monasterio de Santa Catalina de Sena para que sirviese en el monasterio."
mx-sv-doc-002757,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Francisco de Quero,,,lib,430,Poder especial,,"Graviel Gonsales, Andres Gonzales, y Antonio Gonzales se huyeron caminando de Antequera al reino de Guatemala.",False,1694-12-05,5/12/1694,,1694-12-05,5/12/1694,,240r,,,,,"Joseph Gonzales, hermano de Graviel y padre de Andres y Antonio le dio poder a Mathias Hernandes,mulato libre, para que fuera a buscar los tres esclavizados."
mx-sv-doc-002818,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de libertad,,"Joachin de Silva, mulato, obtuvo su libertad en Santa Maria Quiegolani.",False,1707-06-13,13/6/1707,,1707-06-13,13/6/1707,,248r,,,,,
mx-sv-doc-002907,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"Luis, mulato de 22 años, fue comprado en Antequera por 275 pesos.",False,1707-07-20,20/07/1707,,1707-07-20,20/07/1707,,317r,,275,pesos de oro común,,"Juan de Gandarillas anteriormente compró a Luis de Nicolas Gonzales de la Madriz, vecino de la villa de Guadalcazar, en la provincia de Tehuantepec."
mx-sv-doc-002906,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"Augustin de Contreras, mulato de color menbrillo cocho, de 25 años, se huyó del convento de Santo Domingo. Se hizo carta de compraventa de 500 pesos para venderlo en Antequera.",False,1707-05-25,25/05/1707,,1707-05-25,25/05/1707,,219r,,500,pesos de oro común,,"Augustin de Contreras se huyó y los religiosos del convento de Santo Domingo ni el esclavizado estaba vivo, muerto o enfermo."
mx-sv-doc-002905,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"Juan Antonio, negro de 35 años, fue comprado en Antequera por 400 pesos.",False,1707-04-23,23/04/1707,False,1707-04-23,23/04/1707,False,161v,,400,pesos de oro común,,
mx-sv-doc-002904,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"Julian Alberto, mulatillo de 9 años, fue comprado en Antequera por 214 pesos.",False,1707-03-26,26/03/1707,False,1707-03-26,26/03/1707,False,123v,,214,pesos de oro común,,
mx-sv-doc-002903,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"Ines, mulata de 29 años, fue vendida en Antequera por 300 pesos.",False,1707-03-17,17/03/1707,False,1707-03-17,17/03/1707,False,115r,,300,pesos de oro común,,
mx-sv-doc-002902,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"Juan Antonio, negro de 28 años, fue comprado en Antequera por 400 pesos.",False,1707-03-16,16/03/1707,,1707-03-16,16/03/1707,,112v,,400,pesos de oro común,,Juan Antonio se hallaba preso en la cárcel de Antequera al momento en que se hizo esta carta de compraventa.
mx-sv-doc-002901,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"Blas, mulato de 21 años, fue vendido en Antequera por 350 pesos.",False,1707-01-31,31/01/1707,False,1707-01-31,31/01/1707,False,42r,,350,pesos de oro común,,
mx-sv-doc-002900,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"Eusebia Simona, mulatilla de 8 años, fue comprada en Antequera por 200 pesos.",False,1707-01-24,24/01/1707,,1707-01-24,24/01/1707,,37r,,200,pesos de oro común,,"Doña Ines de Vargas Ladron de Guevara compró a Eusebia Simona y su madre, Michaela, de don Juan Miluti."
mx-sv-doc-002899,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"María de la Roza, mulata de 30 años, fue comprada en Antequera por 420 pesos.",False,1707-01-15,15/01/1707,False,1707-01-15,15/01/1707,False,23v,,420,pesos de oro común,,
mx-sv-doc-002898,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"Miguel, negro de 22 años, fue comprado en Antequera por 375 pesos.",False,1707-01-08,08/01/1707,False,1707-01-08,08/01/1707,False,13r,,375,pesos de oro común,,
mx-sv-doc-002897,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"Isabel de Ferra, mulata de 47 años, fue vendida en Antequera por 150 pesos.",False,1707-01-08,08/01/1707,False,1707-01-08,08/01/1707,False,12r,,150,pesos de oro común,,
mx-sv-doc-002896,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,159,Carta de libertad,,Joaquin de 18 años obtuvo su libertad en Antequera.,False,1707-01-03,03/01/1707,False,1707-01-03,03/01/1707,False,3v,,,,,"El dueño anterior, Francisco de Somoza, ordenó que le dieran su libertad y 200 pesos a Joaquin, después de su fallecimiento."
mx-sv-doc-002895,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,156,Carta de compra/venta,,"Dominga, mulata de 34 años, fue comprada en Antequera por 350 pesos.",False,1703-01-24,24/01/1703,False,1703-01-24,24/01/1703,False,56v,,350,pesos de oro comun,,
mx-sv-doc-002894,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,156,Carta de libertad,,"Manuela Marina, mulata blanca de 15 años, compró su libertad en Antequera por 300 pesos.",False,1703-07-10,10/7/1703,,1703-07-10,10/7/1703,,431r,,300,pesos de oro comun,,El dueño anterior de Manuela Marina era el Convento de Santo Domingo en Antequera.
mx-sv-doc-002893,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,156,Carta de libertad,,"Maria Manuela, negra de 8 años, obtuvo su libertad en Antequera.",False,1703-04-26,26/04/1703,False,1703-04-26,26/04/1703,False,244r,,,,,
mx-sv-doc-002830,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notoriales,Escrituras de Diego Benaias,,,lib,156,Carta de libertad,,"Dos esclavizadas, Lucia de la Cruz, negra de 40 años y Lucia Rodriguez, mulata de 17 años, obtuvieron su libertad en Antequera.",False,1703-10-11,11/10/1703,,1703-10-11,11/10/1703,,583r,,,,,"También vea AHNO, PN, Diego Benaias, vol. 156, ff. 242v, libertad de esclavos. El 26 de abril de 1703, Antonia Lozano les dio la libertad a Lucia de la Cruz y su hija, Lucia Rodriguez."
mx-sv-doc-002892,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,156,Carta de libertad,,"Francisca de la Cruz, mulata de 60 años, obtuvo su libertad en Antequera.",False,1703-04-26,26/04/1703,False,1703-04-26,26/04/1703,False,241v,,,,,
mx-sv-doc-002891,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,156,Donación de esclavos,,"Andrea, negra de 2 años, fue donada a Josepha y Maria de Barela en Antequera.",False,1703-05-07,07/05/1703,False,1703-05-07,07/05/1703,False,283r,,,,,"Lorenzo Olivera Avila otorgó cesión de una negra esclava llamada Andrea de 2 años, quien nació y se crio en su casa y era hija de Jan Candela y Maria de la Rosa, negros sus esclavos."
mx-sv-doc-002890,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,159,Carta de compra/venta,,"Bernarda, negra de 27 años, fue comprada en Antequera por 430 pesos.",False,1700-09-23,23/09/1700,False,1700-09-23,23/09/1700,False,404v,,430,pesos de oro comun,,
mx-sv-doc-002889,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,157,Carta de compra/venta,,"Bartolomé, mulato de 27 años, fue vendido en Antequera por 330 pesos.",False,1704-09-12,12/09/1704,False,1704-09-12,12/09/1704,False,466r,,330,pesos de oro comun,,
mx-sv-doc-002888,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,157,Carta de compra/venta,,"Juana de la Cruz, mulata de 26 años, fue vendida en Antequera por 300 pesos.",False,1704-02-06,06/02/1704,,1704-02-06,06/02/1704,,68r,,300,pesos de oro comun,,"Joseph de Ybaeta, como apoderado de Christoval de Palnuy[?] Mesa anteriormente vendió Juana de la Cruz a Francisco Benites Maldonado."
mx-sv-doc-002887,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,161,Carta de compra/venta,,"Anna Maria, negra de 53 años fue vendida en Antequera por 350 pesos.",False,1709-01-25,25/01/1709,,1709-01-25,25/01/1709,,37v,,350,pesos,,"Anteriormente, Thomas Lopez Lozano, como albacea testamentaria de Juan Martinez de Moreno, vendió Anna Maria a Francisca Franco de Leon y Medinilla."
mx-sv-doc-002886,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,161,Carta de compra/venta,,"Anna Maria, negra de 53 años, fue vendida en Antequera por 352 pesos y 2 tomines.",False,1709-03-04,04/03/1709,,1709-03-04,04/03/1709,,71r,,352,pesos,,"Rosa Francisca Franco de Leon y Medinilla, como albacea testamentaria de su primer esposo, Joseph Barna de Figueroa, anteriormente vendió a Anna Maria a Antonio de San Roman Ladron de Guevara."
mx-sv-doc-002885,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,164,Carta de libertad,,"Juana Castellanos, mulata de 33 años y sus tres hijos: Isabel Maria de 9 años, Miguel Lopez de 6 años y Maria del Carmen de 4 años, obtuvieron su libertad en Antequera.",False,1712-08-01,01/08/1712,,1712-08-01,01/08/1712,,204v,,,,,"La familia obtuvo su libertad después del fallecimiento de su dueño, Antonio de San Román Ladrón de Guevara. Vea AHNO, PN, Diego Benaias, vol. 164, ff. 240, Recibo de pesos. El 9 de septiembre de 1712, Juana Castellanos recibió 500 pesos de don Angel Maldonado porque lo ordenó Antonio de San Román Ladrón de Guevara al tiempo de su fallecimiento."
mx-sv-doc-002884,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,164,Carta de libertad,,"Antonio, negro de 18 años, obtuvo su libertad en Antequera.",False,1712-08-01,01/08/1712,False,1712-08-01,01/08/1712,False,206r,,,,,"Antonio obtuvo su libertad después del fallecimiento de su dueño, Antonio de San Román Ladron de Guevara."
mx-sv-doc-002883,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,164,Carta de compra/venta,,"Gregorio, mulato de 28 años, fue comprado en Antequera por 312 pesos.",False,1712-05-13,13/05/1712,,1712-05-13,13/05/1712,,130v,,312,pesos de oro comun que en reales,,
mx-sv-doc-002882,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,164,Carta de compra/venta,,"Tereza Josepha, negra de 22 a 23 años, fue comprada en Antequera por 412 pesos. Anteriormente fue comprada de la Compañia de Guinea del reino de Portugal.",False,1712-05-23,23/05/1712,,1712-05-23,23/05/1712,,139v,,412,pesos de oro comun que en reales,,El otorgante compró a Tereza Josepha de los señores factores y administratores del asiento de la Real Compañia de Guinea del reino de Portugal para la introducción de negros en las Indias.
mx-sv-doc-002881,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Diaz Romero,,,lib,202,Carta de libertad,,"Lucia, mulata de 70 años, compró su libertad en Antequera por 65 pesos.",False,1705-02-12,12/2/1705,,1705-02-12,12/2/1705,,20v,,65,pesos de oro comun,,"Gaspar Rodriguez de Montenegro, anteriormente vendió Lucia a su esposa, Sebastiana de Sarate y Aldaco como albacea testamentria de los bienes que quedaron de Ynes de Sarate y Aldaco."
mx-sv-doc-002880,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de diego Diaz Romero,,,lib,202,Carta de libertad,,"Phelipa, mulata de 40 años, compró su libertad en Antequera por 350 pesos.",False,1705-07-11,11/7/1705,False,1705-07-11,11/7/1705,False,114v,,350,pesos de oro comun,,
mx-sv-doc-002879,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Diaz Romero,,,lib,202,Carta de libertad,,"Theresa, mulata prieta de color cocho, de 22 años, compró su libertad en Antequera por 400 pesos.",False,1705-03-18,18/3/1705,,1705-03-18,18/3/1705,,42r,,400,pesos de oro comun,,
mx-sv-doc-002875,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,153,Poder especial,,"Joseph de Canseco, mulato de 33 años se huyó hacia la ciudad de Santiago de Guatemala. Poder para buscarlo en dicha ciudad.",False,1700-07-12,12/07/1700,,1700-07-12,12/07/1700,,376v,,,,,"Hace 9 años Joseph de Canseco se huyó de su dueño. ""Al presente tiene noticia se halla en dicha ciudad de Guatemala, casado y con hijos y oficial de albañileria, y pudiendo ser habido, pida ante la Real Justicia, se asegure dicho esclavo pueda vender..."""
mx-sv-doc-002878,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Diaz Romero,,,lib,202,Carta de compra/venta,,"Juan Ypolito, mulato de 18 años fue comprado en Antequera por 300 pesos.",False,1705-11-24,24/11/1705,,1705-11-24,24/11/1705,,200r,,300,pesos de oro comun horros,,
mx-sv-doc-002877,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Joseph Manuel Albarez de Aragon,,,lib,29,Poder especial,,"Poder para vender a Juan de la Cruz, negro de 42 años, y a su esposa, Thereza Maria de la Cruz, negra de 37 años.",False,1718-10-15,15/10/1718,False,1718-10-15,15/10/1718,False,379r,,,,,
mx-sv-doc-002876,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,153,Carta de compra/venta,,"Domingo Cayetano, mulatillo de 6 años, fue comprado por 150 pesos en Antequera.",False,1700-04-24,24/04/1700,False,1700-04-24,24/04/1700,False,236v,,150,pesos,,
mx-sv-doc-002874,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaiasitu,,,lib,153,Donación de esclavos,,"Antonio Joseph Delgado, mulatillo prieto de 6 años, fue donado al Convento de Religiosos de San Francisco.",False,1700-10-02,2/10/1700,,1700-10-02,2/10/1700,,512,,,,,
mx-sv-doc-002873,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,153,Donación de esclavos,,"Theresa María de Nobal, mulata de 23 años, fue donada al Monasterio de Religiosas Regina Celi.",False,1700-07-06,6/7/1700,False,1700-07-06,6/7/1700,False,366v,,,,,
mx-sv-doc-002872,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaiastu,,,lib,153,Donación de esclavos,,"Pablo de Cavo Berde, negro, de 19 años, fue donado a Juan de Valderas en Antequera.",False,1700-04-27,27/4/1700,False,1700-04-27,27/4/1700,False,244,,,,,
mx-sv-doc-002871,mx-sv-doc-000001,Archivo Histórico de Notarías Oaxaca,AHNO,1,Protocolos Notariales,Escrituras de Diego Benaias,,,lib,153,,,"Juan, negrito de 7 años, fue donado a Juan de Olivera, clerigo, en Antequera.",False,1700-04-08,8/4/1700,False,1700-04-08,8/4/1700,False,191v,,,,,
mx-sv-doc-002870,mx-sv-doc-000004,Archivo Notarial de Xalapa,ANX,34,Protocolos,,,,lib,1681-1693,Carta de compra/venta,"ANX, Protocolos, 1681-1693","Micaela de San Gerónimo, mulata, es vendida por Tomás Palomino Rendón y doña Juana de Monsalve a Pedro García de Valdemora",False,1681-02-10,10-02-1681,False,1681-02-10,10-02-1681,False,7 v,8 v,200,,200,"Consulta en ANX, a partir de Guía documental compilada por Fernando Winfield Capitaine, ""Esclavos en el archivo Notarial de Xalapa, Veracruz, 1668-1699""."
mx-sv-doc-002869,mx-sv-doc-000004,Archivo Notarial de Xalapa,ANX,34,Protocolos,,,,lib,1617-1631,,"ANX, Protocolo 1617 – 1631, 1625/12/16","Carta de libertad a Diego, mulato, de 2 meses",False,1625-12-16,16-12-1625,,1625-12-16,16-12-1625,,399,399,100 pesos,a pagar en 8 meses,100 pesos,"Gonzalo Martín Carnero, español, albañil reconoce como suyo al hijo que tuvo Catalina Angola, negra, esclava de Alonso Muñoz, vecino de Xalapa. Se compromete a pagar por la libertad de Diego, mulato, su hijo, 100 pesos dentro de 8 meses.
Documento paleografiado por Aarón Hernández Contreras (USBI, UV Xalapa)"
mx-sv-doc-002868,mx-sv-doc-000004,Archivo Notarial de Xalapa,ANX,34,Protocolos,,,,lib,1617-1631,Permuta,"1617 – 1631, 1620/02/22","Elvira Gutiérrez, es liberada por su esposo, Cristóbal Sánchez, quien se obliga a dar a Luis Pacho Mejía un negro esclavo de 18 años",False,1620-02-22,22-02-1620,,1620-02-22,22-02-1620,,263 v,264,,Permuta,,A partir de documento paleografiado por Cruz Victoria Villegas Valencia (USBI UV Xalapa)
mx-sv-doc-002867,mx-sv-doc-000004,Archivo Notarial de Xalapa,ANX,34,Protocolos,,,,leg,1609-1617,Carta De Arrendamiento,1610/04/21,"Esperanza, Bran, es arrendada por Juan González a María López",False,1610-04-21,21-04-1610,False,1610-04-21,21-04-1610,False,18 v,19,30 pesos de oro común,a crédito,30 pesos de oro común,
